Pod Skočićem trava potrvena,Pod Skočićem trava potrvena;potrle je zvorničke spahije;igrajući; konje talumeći.A najviše Derviš-begov đogo!Da mu beže uzde ne priteže;skočio bi gradu na bedeme.Sa bedema dragoj pod pendžere;sa pendžera dragoj u dušeke;sa dušeka na bijele grudi.
Pod Mostarom tri debela hlada,Pod Mostarom tri debela hladada je više Lakišiću jada.Njega neće Silfitara Džehva;dok ne vidi što će dara dati:babi roba; a majci robinju;a dva brata; dva bijela ata;dvije seke; dvije terli dibe;mladoj Džehvi behar anteriju.Uzmuči se beže Lakišiću:Imam roba; a imam robinja;imam ata za obadva brata;imam dibe za obadvije seke;ali nemam behar anterije.Sad behara nema ni u cara;a kamoli u mene bećara!Šta ću jadan od života svoga?
Pod Mostarom ta zelena livada,Pod Mostarom ta zelena livada;s kraja na kraj đul-beharom procvala.A na sr’jedi crvenika jabuka;pod njom sjedi šahin Mevla ljepojka.U ruci joj ogledalo i surma;pa navlači kara-krzli obrve.Ona misli daje niko ne gleda;al’ je gleda mlad mujezin s munare.Gledajuć’ je ne umjede učiti;već on poče po munari pjevati:”Ja kakve su kara-krzli obrve;odnesoše moju pamet do mrve!”
Pod Loznicom studena vodica,Pod Loznicom studena vodica;tu se šeće dilber udovica.Na njoj koša od stotinu groša;anterija trista madžarija.Jedne uši a dvoje minđuše;jedne ruke - dvoje belenzuke.Gledalo je momče preko Drine;gledalo je pa je govorilo:”Sapni puce; dilber udovice;sapni bolje; puknut ću na dvoje!
Po mjesečini kraj šimšira,Po mjesečini kraj šimširatu mi se šeće mlad đidija.U ruci mu tamburica; sedeflisitno kuca; jasno pjeva; čuješ li?Ajko; zove me; of; aman;da mu dođem na divan.Kono mila; plav zumbuleza oči tvoje srce izgorje.Reci meni; Ajko mila; voliš meda mi srce od sevdaha ne pukne.Ajko; reci mi; of; aman;da ne čeznem uzaman.Čekat ću te do jeseni.a; o jeseni; bježi meni.Da ti ljubim lice b’jelo; rumeno;pa da bude srce moje veselo.Ajko; dodji mi; of; aman;pod šimširom na divan.
Po Taslidži magla pala,Po Taslidži magla pala; po vazdan.Rek’o mi je dragi doći; u akšam.Dragi reče; pa poreče; ne dođe.Čekat ću ga c’jele noći i vazdan!
Platno b’jeli Sarajka djevojka,Platno b’jeli Sarajka djevojka;na Miljacki; u zlatnu leđenu.Zasukala uz ruke rukave;a uz noge džanfezli dimije.Bjelje su joj ruke od rukava;rumenije noge od šalvara.
Pjevaj; draga; pa me razgovaraj,Pjevaj; draga; pa me razgovaraj;u mome ga domu zapjevala;u mom domu; a na krilu mome!Nisi srećan; božji nesrećniće;ovo gondže da ti u dom dođe!Kad ti stanem među pendžerima;baš ko lala u zlatnoj maštrafi;a kad sjednem među hanumama;baš ko paša među askerima.
Pjevaj mi; pjevaj; sokole,Pjevaj mi; pjevaj; sokolek’o što si sinoć pjevao;pod moga dragog prozorom.Tvoja ga pjesma budilakad je najljepše snivao:da po me svati dolaze;da me za njega odvedu.
Pita Fata Halil-mejhandžiju,Pita Fata Halil-mejhandžiju:”Je l’ moj Meho noćas ovdje bio?””Jeste; bogme; Mehagince mlada;od akšama do bijela dana.Do po noći što je rahat bio;pred sabah je sahat polomio.Polomi mi čaše i sahane;a predzoru ode niz mahale.Rek’o mi je ko za njega pita;nek’ uzalud za njime ne skita;on će doći kad ga merak prođe.”
Otvor' pendžer; imamova Umijo,Otvor' pendžer; imamova Umijo;Da ti vidim bilo lice; Umijo!Hajd' otalen; Ale; jedna điđijo;Jesi l' ikad; Ale; po Saraj'u hodio?Nisam za te; Ale; lica gojila;Već za tvoga; Ale; brata Smajila!
Otvori mi džamli pendžer,”Otvori mi džamli-pendžer;dilber-Ajšo; golubice;daj razgrni zar tanahnida ti vidim b’jelo lice!”Mnoge li sam noći prov’ou tišini kraj jasmina;dok me jednom nije pren’o;glas staroga mujezina.”Sabah-zora; ezan uči;v’jerni idu u džamiju;otvori mi; dušo; pendžer;da ne lupam na kapiju!”Tad Ajša u tren skoči;do pendžera džamli kroči;kakva zora; kakvo sunce;to su sjale njene oči!
Otvor’ vrata od hamama,”Otvor’ vrata od hamama;l’jepa djevojko; šećer-jabuko!””Šta ću ti ga otvarati;mladi delijo; šećer-đidijo!””Da ti vidim b’jelo lice;l’jepa djevojko; šećer-jabuko!””Šta ćeš mi ga ti gledati;mladi delijo; šećer-đidijo!””Da ti ljubim mlada usta;l’jepa djevojko; šećer-jabuko!””Ostat ce ti želja pusta;mladi delijo; šećer-đidijo!””Ostade mi želja pusta;mlada djevojko; šećer-jabuko!”
Otkako sam sevdah svez’o,Otkako sam sevdah svez’o;nikad nisam rahat bio.Dertli sam ti i suviše;od sevdaha sve bih htio.Lutao sam svud po sv’jetu;baš k’o pčela po cvijetu.Vidio sam svega dosta;al’ mi na te merak osta.Nisam pio slađeg pića;od šerbeta najslađega;što ga daju usta tvoja;čuj; Mejrimo; dušo moja!
Otkako je Banja Luka postala,Otkako je Banja Luka postala;Nije lipša udovica ostala.K’o što ona Džafer-bega kaduna.Zaprosi je banjalučki kadija.Ona neće banjalučkog kadiju;Ona hoće sarajevskog bekriju.
Osu se nebo zvizdama,Osu se nebo zvizdamaI ravno polje ovcama.Ovcama nema čobana;Jedno im d’jete čobanče.Ono je ludo zaspalo.Budi ga seka Hasnija:"Ustani; brate Alija;Odoše; ovce poljima".
Opkladi se momče i djevojče,Opkladi se momče i djevojčeda spavaju; da se ne diraju.Momak daje sedlo i đogata;a djevojka đerdan ispod vrata.Opkladiše; u dušek legoše;jedno drugom leđa okrenuše.Do ponoći mirno mirovaše.No kad bješe noći o ponoći;zaplakala lijepa djevojka:Okreni se; ne okrenuo se!Mrtva tebe majka okretala!Kad ne žalim đerdan ispod vrata;zašto žališ sedlo i đogata?Tvog đogata rastrgali vuci;a moj đerdan popili hajduci!
Onomadne; u petak u podne,Onomadne; u petak u podne;kita bega na zelenje prođei pred njima šećer Salih-aga.Na svakome đuzel odijelo;a na Salki ponajljepše bješe;u svakog su kajzer jemenije;u mog dragog mestve i kundure.Što bih prala bijelu ahmediju?Volim frcat mrku međediju.Što bih prala ćurak i ćurdiju?Volim prati bejzan anteriju.Ja za plava ne bih groša dala;za brkata ne bih ni dukata;za sarhoša ne bih ni po groša;za udovca ni prstena konca;a za stara ne bih ni ustala;bih za vrana hiljadu dukata!
Oj Zumreto; dušo moja,Oj Zumreto; dušo moja;Da si bliže dvora moga;Češće bih ti dolazio;Drinu vodu pregazioI sinoć sam dolazio;Vezen jagluk izgubio.Ako si ga; dušo; našla;Operi ga ; vrati mi ga.- "Drina voda plaha r’jeka;Ja djevojka isprošena.Nit’ ću prati; nit’ ga slati;Već ću njime suze trati".
Oj nema jada k’o kad akšam pada,Nema jada k’o kad akšam pada;Kad saz bije u pozne jacije.Niz mahale fenjere zapale;Na fiskije pronose testije;A iz tame šapću usne same:"Milo janje; bi li pošla za me?"
Oj; kišice; moja nehorice,Oj; kišice; moja nehorice;Što li sada u nehoru pade;U nehoru; u petak u podne;Pa ne mere dragi dragoj doći?Drag’ će dragoj i na kiši doći;I na kiši; i na pomrčini;A nedragi ni po suncu neće.
Oj; junače; sitan bosioče,Oj; junače; sitan bosioče;Ako sam ti srcu omilila;Ti mi dojdi s večer do sabaha;Ne vodi mi ni konja ni sokola;Niti vodi nevjerna junaka;Ne maži se miskom đulijagom;Vjetar puše; đulijag miriše;Opaziće moja stara majka:- Što će lole oko moga dvora?U mom dvoru još djevojke nemaZa ljubljenje i ašikovanje.
Oj; djevojko; moj te jad ubio,Oj; djevojko; moj te jad ubio;jad ubio; ja te obljubio!U njedrim’ mi zimu zimovala;a u krilu ljeto ljetovala!
Oj; djevojko; džidžo moja,Oj; djevojko; džidžo moja;džidžala te majka tvoja.Nadžidžanu men’ te dala;dala; pa se pokajala.Jer ja jesam kujundžija;kujundžija Sarajlija;što ’no kuje tepelukea na ruke belenzuke.Oj; djevojko; džidžo moja;džidžala te majka tvoja.Nadžidžanu men’ te dala;sa mnom džidže potrgala!
Oj; djevojko; brigo materina,Oj; djevojko; brigo materina;Sve se brineš; udati se nećeš.Udaćeš se i pokajaćeš se:Steć’ ćeš muža; venućeš k’o ruža;Steć’ ćeš djece; venućeš k’o cv’jeće;Često puta sješćeš kraj pendžera;Pogledati dvore materine;Oplakati r’ječi svekrvine.
Oh; moje janje bijelo,Oh; moje janje bijelo;Povedi kolo veselo.Daću ti okruž dukataI svoga ata đogataI pivac paftu sa pasa;Povedi kolo veselo."Ne mogu; momak; ne mogu.Stao mi dragi na nogu".Na to se momče razljuti;Preko tri plota preskočiI čašu vina utoči;I svoju dragu napoji.
Ode Mujo dragoj pod pendžere,Ode Mujo dragoj pod pendžere;kucnu burmom dragoj u pendžere:Draga moja; jesi li mi doma?Jesam doma; ama nisam tvoja!Tvoja me je majka potvorilada sam tebe sihir učinila.Nisam; dragi; života mi moga;jesam tvoju stopu iskopala;pod žuti je neven pokopala.Vehni; dragi; dok ne pođem za te!
Od mora idu svatovi,Od mora idu svatoviI vode Ajku Sarajku.Ajka je majci plakala:"Ne daj me; majko; daleko.Osta mi cviće nejako;Često ga majko zalivaj;Uveče groznim suzama;Ujutro rosom ledenom.
Od danas te; draga,Od danas te; draga;više ljubit’ neću.Nek’ ostanu pustatvoja medna usta.U šali sam rek’oda sam drugu stek’o.Iako sam rek’oja je nisam stek’o.Gdje se ljuba začne;tu su oči plačne.Gdje je ljubav slatka;tu je pamet kratka.
Niz bašču mi potok teče,Niz bašču mi potok teče;Ja ga ne pijem.U bašči mi sumbul raste;Ja ga ne berem.Na sumbulu slavuj pjeva;Ja ga ne slušam.Haj’ otale; slavuj ptico;Ja te ne slušam.Pošalji mi kukavicu;Svoju sestricu;Koja kuka danom; noćom;Kano jadna ja.
Ništa meni ne dodija; majko,Ništa meni ne dodija; majko;k’o solufi podrezani kratkoi obrve navučene tanko!I mog dragog preda se gledanje;baš ko da je dukat izgubio.Da sam mlada i dva izgubila;ne bih tol’ko preda se gledala!
Nini; bubi; ponikli ti zubi,Nini; bubi; ponikli ti zubi!Spavaj; spavaj; Pejo; janje;Spavaj; spavaj; d’jete moje!San u bešu; nesanak pod bešu!Nesanak ti voda odnijela;Za veliko brdo zanijelaZa veliko; za veliku jelu!Spavaj; spavaj; janje moje milo!Majka Peju u gori rodila;U gorici; pod visokom jelom.Lisica mu na bab’nama bila;Bijela vila mlikom zadojila.Pelena mu bukov listak bio;A povitak vinova lozica;A pokr’jevka vedro nebo bilo.
Nini ; sine,Nini; sine; puna mi te beša;Do godinu još punija bila.Tvoja majka veselija bila;Vesela ti košulje krojila.Kolik’ žica; tolik’ godinica.San u bešu; nesani pod bešu;Uroke ti voda odnijela;Na dušmansku djecu nadnijela;Dušmanska se djeca pojagmila;Tvoje; sine; uroke razn’jela.
Nigdje zore ni bijela dana,Nigdje zore ni bijela danani Danice da promoli lice.Istom zora sa istoka rudi;siv se soko pod čadorom budi.Sa jastuka glavu podizaše;mrkim okom sablju pogledaše.”Sabljo moja; roditelja moga;roditelja bega; Isaj-bega.Dosta li si počinila jada;dosta jada oko Biograda;a i muke oko Banja Luke!”
Ni Bajrami više nisu,Ni Bajrami više nisukao što su nekad bili.Ašikluci gdje ste sadakao nekad u mahali?Pusti sevdah; gdje da padne;na mahale porušene?Nema više stare česme;ni oraha kraj čardaka;nema više moje Esmeda me čeka kraj mušepka.Bosno moja; moj uzdahu;Esmo moja; moj sevdahu!Ni sazlije ne kucajusevdalinke divne pjesme.Niko više ne spominjedično ime moje Esme.Bosno moja; moj uzdahu;Esmo moja; moj sevdahu!
Nema ljepše cure od malene Đule!,Nema ljepše cure od malene Đule!Ja zapalim lulu; pa poljubim Đulu;oj; Bože moj!Curo moja mala što si mi lagala?Prevari me ludog; pa ode za drugog;oj; Bože moj!Meni l'jeka nema kijamet se sprema!Sad su duge noći; a ja u samoći;oj; Bože moj!Moram drugoj poći; šta ću u samoći?Bolje gubit dane uz djevojke mlade;oj; Bože moj!Sad se srce grije kraj moje Rabije!Ja zapalim škiju; poljubim Rabiju;oj; Bože moj!
Ne klepeći nanulama,Ne silazi sa čardaka;i ne pitaj gdje sam bio;zašto su mi oči plačne;zbog čega sdam suze lio.Stajao sam kraj mezarai umrlu majku zvao;nosio joj dar od srca;ali joj ga nisam dao.Ne klepeći nanulamakad silaziš sa čardaka;sve pomislim; moja draga;da silazi stara majka.
Ne čudim se mraku nit’ oblaku,Ne čudim se mraku nit’ oblaku;nit’ Vrbasu što se često muti;već dragome što se na me ljuti;jer sam drugog okom pogledala.Ako sam ga okom pogledala;ja ga nisam srcem sevdisala;ako sam ga srcem sevdisala;ja ga nisam u dvore uvela;ako sam ga u dvore uvela;ja mu nisam bijelo lice dala;ako sam mu bijelo lice dala;i njemu sam dosta ostavila.
Na žalost je sitna knjiga,Na žalost je sitna knjigaLjuboviću u dvor stigla.Ljubović je sjeo; čita.Pa je majci na sto baci.Čitaj; majko; sitnu knjiguŠto Ajkuna meni piše;Jer Ajkuna; vjerenica;Ne zove se moja više!Ah to majko; trpjet’ neću;Za Ajkunu umrijeću!Ah to majko ne kabulimDok Ajkunu ne poljubim!
Na pr’jestolu sjedi sultan,Na pr’jestolu sjedi sultan; silni Ekber-car;a do njega mlad vezire; mladi Behmen-han.”Kazuj meni; mlad vezire; imena ti tvog;ko ti dade zlatne ključe od harema mog?””Dala mi ih seja tvoja i poljupca dva;a do zore kol’ko bješe ni sam ne znam ja!””Znaš li bolan; mlad vezire; snašao te jad;da će dželat glavu tvoju odrubiti sad?””Čekaj malo; saslušaj me; ja sam svemu kriv;ljubljah; ljubim; ljubit ću je sve dok budem živ!A sad čini šta ti drago; na volju ti baš;ili da mi seju dadeš ili samrt daš!””Na te r’ječi skoči sultan ko razjaren div;mir zavlada k’o da niko ne imade živ.Dok najednom zažubori milostivi glas:”Ljubite se; sultan Ekber blagosilja vas!”
Na mezaru majka plače,Na mezaru majka plačei nišane ljubi;suze roni; b’jele prste lomi.”Ja imadoh pet sinova.k’o pet gorskih vila;a sada ih kabur-zemlja skriva.Da mi Allah djecu uze;ni po’ moje muke;već padoše od dušmanske ruke!”Zadnje r’ječi majka zborii na mezar pada;jer joj srce prepuče od jada.
Na livadi pod jasenom,Na livadi pod jasenomvoda izvire.Tu se šeće l’jepa Fata;vodu zahvata.Momče joj se s br’jega bacazlatnom jabukom.”Uzmi; Fato; uzmi; zlato;moja ćeš biti’.””Neću; neću; ne treba mi;imam dragoga!Neću; neću; ne treba mi;imam dragoga!Jabuke se djeci daju;da se igraju!Djevojkama zlatan prsten;da se udaju!”
Na Obhođi; prema Bakijama,Na Obhođi; prema Bakijama;moba žanje age Fazlagića;sto momaka; trista djevojakai četerest djece vodonoša.Među njima Džehva Fazlagića.Sama žanje; sama snoplje veže;sama pjeva; sama pripijeva:Mošćanice; vodo plemenita;usput ti je; selam ćeš mi dragom;il’ nek dođe; il’ nek me se prođe.Ak’ ne dođe; već ako se prođe;nek ne kosi trave pokraj Save;pokosiće moje kose plave;nek ne pije Save vode hladne;popiti će moje oči vrane!
Mujo se sprema na vojsku,Mujo se sprema na vojsku;Ostavlja dragu žalosnu;Oh jadna draga Mujina;Što si jadna sevdah svezala.Draga mu jonluk spremala;Oh; jadna mlada plakala.Ne kuha jonluk s vodicom;Već jadna; mlada; suzama.
Mujo majku po đul-bašti voda,Mujo majku po đul-bašti voda;Dovede je bijelom zambaku:-Vidi; majko; bijela zambaka;Ovaka je u mene djevojka!--Makar; sine; suđena ti bila!--I ti; majko; puno živa bila!-Dovede je visokom jablanu:-Vidi; majko; visokog jablana;Ovaka je u mene djevojka!--Makar; sine; suđena ti bila!--I ti; majko; puno živa bila!-Dovede je rumenoj ružici:-Vidi; majko; rumene ružice;Ovaka je bijela i rumena!--Makar; sine; suđena ti bila!-
Mujo kuje konja po mjesecu,Mujo kuje konja po mjesecu;Mujo kuje a majka ga kune:”Sine Mujo; živ ti bio majci;ne kuju se konji po mjesecu;već po danu i jarkome suncu!””Mila majko; ne kuni me mlada;znaš kad meni naum padne draga.Ja ne gledam sunca nit’ mjeseca;nit’ moj đogo mraka nit’ oblakaveć me nosi dragoj pod pendžere!”
Mujo đogu po mejdanu voda,Mujo đogu po mejdanu voda;prekrio ga zelenom dolamoms obje strane do zelene trave;a po glavi vezenom maramom;što mu Ajka bajramluka dala.Gledala ga Ajka sa čardaka;gledala ga pa mu govorila:Bolan Mujo; pritegni se pasomda ti ruža kroz pas ne propane;da ti draga drugom ne pripane!
Mujezin se na munaru penje,Mujezin se na munaru penje;on se penje; boga ne pominje;već pominje do tri jauklije:Moja Umko; moja desna ruko!Moja Ajko; i otac i majko!Moja Fato; moje suho zlato;umrijeću; preboljet’ vas neću!
Mor dolama albinjiša pita,Mor dolama albinjiša pita:Albinjišu; gdje si sinoć bio?Mor-dolamo; na svadbi sam bio!Albinjišu; što najljepše bješe?Mor-dolamo; momci i djevojke!Momci srebro; a djevojke zlato.Hoće srebro da se pozlaćuje;neće zlato srebro svakojako;veće hoće po izbor kovato!
Moja draga; moja mila,Moja draga; moja milana vratima bila.Od meraka i sevdahadućan otvorila.Po dućanu; po dućanubiser rasturila.Da ga kupe; da ga kupesandžački bećari.
Moj zumbule; što si uvehnuo,”Moj zumbule; brigo moja; tugo moja;moj zumbule; što si uvehnuo?””Kako ne bih; brigo moja; tugo moja;kako ne bih kad sam u dumanu;na ovome vaktu i zemanu!””Moj dragane; brigo moja; tugo moja;moj dragane; što mi te opilo?””Opile me; brigo moja; tugo moja;opile me tvoje oči snene;oči snene i usne rumene!”
Moj stobore; ti se salomio,Moj stobore; ti se salomio;moj čardače; ognjem izgorio!Ti si meni mladoj dodijao;sve po tebi sama hodajući!Hladan jorgan nogom ćuškajući;u dušeku sama spavajući!
Moj se dragi rasrdio na me, Moj se dragi rasrdio na me.Drugarice; mol’te mu se za me;mol’te mu se i ne mol’te mu se!Dugo ljeto i naljutio se;duga jesen i odljutiće se;duga zima i naljubiće me!
Moj nevene; šestopere,”Moj nevene; šestopere;zašto si mi uvehnuo?Il’ ti zmija kor’jen grize;il’ te voda potkopava?””Nit’ mi zmija kor’jen grize;nit’ me voda potkopava!Dvoje su se milovali;na mene se naslonili;zato sam ti uvehnuo!”
Moj mjeseče; moj stari putniče,Moj mjeseče; moj stari putniče;dosta li sam s tobom putovao!Ti si sjao; ja sam konje krao;ukrao sam vranca i zelenka.Na vrancu ću vojsku vojevati;na zelenku dovesti djevojku.
Moj dragane; moj svileni gajtane,Moj dragane; moj svileni gajtane;dok te mlada u kose splicaše;lijepo l’ mi mladoj ujisaše!Dušmani te pogledat’ ne mogoše;iz mojih te kosa ispletošepa te drugoj dragoj upletoše.
Moj dilbere; kud se šećeš,Moj dilbere; kud se šećeš;što i mene ne povedeš?Povedi me u čaršiju;pa me prodaj bazardžanu.Uzmi za me oku zlata;Pa pozlati dvoru vrata.
Moj behare; ko li mi te bere,Moj behare; ko li mi te bere?Dragog nemam da te za me bere.Tuga me mori; ne znam šta zborim od jada.Beru li te moje jaranice;jaranice; moje dušmanice?One su mene; dragome mome omrzle.Al’ neka ga; nek’ on svoje provodi;neka drugoj u ašikluk othodi;ja plakat’ neću; već tražim sreću za sebe!
Moćeviću; mali Carigrade,Moćeviću; mali Carigrade;u tebi sam zagledao dragu.Dok bijaše; dobar li bijaše;kroz tebe se proći ne mogašeod momaka i od djevojaka;od ljepote Ćirkovića Mande.Ja je gledah tri godine dana;ja je gledah; a majka je ne da.Pa je Manda govorila majci:Podaj; majko; il’ ću poći sama;napraviću dva nova zijana:ostaviću otvorena vratai avlijska obadva kanata;ostaviću uplakanu majku!Imam brata; zatvoriće vrata;imam seju; utješiće majku.
Mlado momče ispred dvora prođe,Mlado momče ispred dvora prođei zapjeva tankovitim glasom:Čije zlato na vodi zaspalo?Da me nije sreća nanijela;zlato bi mu voda odnijela!Ja ljubio; ja je izbavio;pa će zlato biti meni dato!To dočula djevojačka majka;trazi šćercu po bijelu dvoru;al’ je šćerka već dopala vojnu.
Mlad se Jusuf oženio,Mlad se Jusuf oženiodo ponoći s ljubom bio;od ponoći haber stiže:”Mlad Jusufe; car te zove!”Carska hazna pokradena;na Jusufa potvorena.Stade Jusuf konja sedlat’;viš’ njeg’ ljuba suze ljevat’.”Oj Jusufe; bolan bio;još me nisi poljubio.Oj Jusufe; lale moje;s kim ostavljaš zlato svoje?””Ostavljam te s majkom mojom;s majkom mojom tri godine.Ak’ ne dodjem za četiri;ti se udaj za drugoga!”
Mjesečina; mjesec u oblaku,Mjesečina; mjesec u oblaku;ranjen Ale leži na sokaku.U ruci mu dvije dunje žute;a na srcu dvije rane ljute.Prva rana; umire mu majka;druga rana; udaje se draga.Lakša j’ rana što umire majka;nego l’ rana što s’ udaje draga.
Mjesec razli po Igmanu zrake,Mjesec razli po Igmanu zrake;sevdah prekri čikmali sokake;kad mujezin sa munare javlja;da jacija na mahale pada!"Aziz-Allah"-svako tiho šapće;samo Ajša na mušepku plače.Plače Ajša kroz mušepke guste:"Gdje ste noći; ramazanske puste?Gdje si dragi; kad ćeš čikmom proći;svojoj Ajši pod mušepke doći?"
Mejro mlada; Mejro luda,Mejro mlada; Mejro luda; što se udaješ?"Udala me moja nana; nisam ni znala.Kad mi dragog dovedoše; mislim: brat mi je.Zagrli me poljubi me; - vidim da nije".
Majka ženi na silu Omera,Majka ženi na silu OmeraNa silu divojku dovela.Neće Omer u gerdek divojciNa silu u gerdek divojci.
Majka sina na sabah budila,Majka sina na sabah budila:Ustaj; sine; sabah će ti proći;Nek’ prolazi; klanjat’ ga ne mogu;ljute su me rane osvojile:sedam rana od sedam šišana;osma rana bistra džeferdara.Sve bih rane lako prebolio;a što mi je rana od djevojke;tu ti; majko; preboljet’ ne mogu!
Majka Meha ludog oženila,Majka Meha ludog oženilai luda ga u gerdek spremila.Kad se Meho našo kod djevojke;on zaplaka; traži staru majku.Njega tješi pod duvak djevojka:Nemoj plakat’; moji jadi Meho;jer sam tebi nešto donijela:u njedrima dunju i jabuku;dunju grizi; jabuku miriši!
Majka Fatu kroz tri gore zvala,Majka Fatu kroz tri gore viče:"Je si l' kćerko ubijelila platno?"Fata joj se kroz sedam oziva:"Nisam majko ni do vode došla!Dragi mi je vodu zamutio!Kun' ga majko i ja ću ga kleti;samo stani; ja ću započeti:Tamnica mu moja njedra bila;sindžir-halke; moje bijele ruke;bukagije; moje belenzuke!"
Majka Fatu za večerom kara,Majka Fatu za večerom kara;za večerom; za šećer baklavom:Šćeri Fato; meni te ne bilo;Što će ono momci po bostanu?Nisu ono momci po bostanu;već su ono vuci po bostanu!Kad su ono vuci po bostanu;što će vuku zelena dolama?Ono vuče dlaku mijenjao;pa se čini prema mjesečini!Kad su ono vuci po bostanušto će vuku toke na prsima?Ono vuče bijelo janje vuče;pa se čini prema mjesečini!Kad su ono vuci po bostanu;što će vuku kajzer jemenija?Ono vuče u krv ugazilo;pa se čini prema mjesečini!
Ljubičice i ja bi’ te brala,Ljubičice; i ja bi’ te brala;Samo ne znam kome bi’ te dala.Imala sam brata i dragoga;Oba sam i’ spremila u vojsku.Šta bi dala da ti oba dođu?Za brata bi’ struku madžarijeA za dragoga crne oči dala.
Ljeto prođe; medna jesen dođe, Ljeto prođe; medna jesen dođe;nekom medna; a nekom čemerna!Ko se ženi i uzima drago;onome je medna i šećerna.Ko se ženi; ne uzima drago;onome je gorka i čemerna!
Lov lovio Muharem-beg,Lov lovio Muharem-begOko luga zelenoga.Pusti hrte u planine;A sokole u oblake.Hrti srnu uhvatiše;A sokoli b’jelu vilu.Molila je bj’ela vila:"Pusti mene; Muhareme.Dat ću tebi divit-travu;da ti puška bolje zgodi;da ti ljuba sina rodi!"
Logom legla,Logom legla dilber; trava djetelina;Moj dilbere dragi;Od Kopčića do Vilića dvora.Žela ju je Kopčića robinjaZlatnim srpom i krnali rukom.Gled'o ju je Vilić Huseine;Gled'o ju je i govorio je:- Ja kakva si Kopčića robinjo-- Ne budali; Vilić HuseineDa ti vidiš Kopčićevu seku;I lipša je i viša od meneI boljeg je ruha i od moga.
L’jepo ti je pod noć pogledati,L’jepo ti je pod noć pogledatiGdje junaci rujno vino pijuNe piju ga čim se piće pije;Već ga piju čašom i maštrafom.Soko im se po trpezi šeće;Zlatne su mu noge do koljena;Zlatna su mu krila do ramena;Zlatna mu je kruna nad očima.
L’jepi li su mostarski dućani,L’jepi li su mostarski dućani;još su ljepši mladi bazerdžani;a najljepši bazerdžan Mustafa!Pošetala Suljagina Fata;pošetala do Mostara grada.Luta Fata po čaršiji sama;ona traži Muju bazerdžana.Nađe Muju u sedmom dućanu:”Bolan; Mujo; daj mi oku zlata!””Nemam; nemam; Suljagina Fato;danas; Fato; ja ne mjerim zlato.Tereziju nosili jarani;pa se nešto terezija kvari.Nego; uđi; magaza ovamo;uzmi zlata koliko ti drago!”Prevari se Suljagina Fata;prevari se; žalosna joj majka.Uđe Fata u magazu sama;za njom Mujo zamandali vrata!
Lila buba; seja bracu , Lila buba; ne bilo ti zuba.Spavaj; spavaj; mladi braco;Seja će ti ovna dati;I pjetlića bez repićaI ovnića bez roščića.Daće seja šarku koku;Ljubi; brate; ti djevojku.
Lila; buba ,Lila; buba; san te prevario;Prevario; ne zaboravio.San u bešu; a nesan pod bešu.Beša ti se na moru kovala;Kovala je do tri kujundžije;Na nju meću od zlata jabuku.Spavaj; sine; naspavao mi se!Majka te je jutrom probudilaPa te svojom memom naranila.Ustaj; sine; tebe majka budi;Da ti tvoje b’jele grudi ljubi.Hajd’ ustani; drago moje dite;Pa zagrli svoju dragu majku.
Ladna vodo li; vodo,Ladna vodo li; vodo;Da ja u te utonem;Bi l’ me iko žalio;Aj; iz vode vadio?Bi l’ me dragi žalio;Aj; iz vode vadio?Dođe braco viš’ mene;Pa zaplaka pa ode.Dođe seja viš’ mene;Pa zaplaka pa ode.Dođe dragi viš’ mene;Pa mi pruži ružicu:Na ti draga; ružicuPa povrati dušicu!"
Kulu gradi Ljuboviću mladi,Kulu gradi Ljuboviću mladiprema kuli age Hasan-age.Gledala ga s pendžera Zlatija;Đuzel šćerka age Hasan-age.Gledala ga pa je govorila:Ja kršna li momka za gledanja!Kad je danju ’vakav za gledanja;ja kakav je noću za ljubljenja?
Kraj tanahna šadrvana,Kraj tanahna šadrvanagdje žubori voda živa;šetala se svakog danasultanova kćerka mila.Svakog dana jedno ropčestajalo kraj šadrvana;kako vr’jeme prolazilo;sve je blijeđe; blijeđe bilo.Jednog dana zapita gasultanova kćerka draga:”Kazuj; robe; odakle si;iz plemena kojega si?””Ja se zovem El Muhammed;iz plemena starih Azra;što za ljubav život gubei umiru kada ljube!”
Kradoh konje niže Biograda,Kradoh konje niže Biograda;tuj me niko čuti ni vidjetiveć u polje tri mlade djevojke.Jedna veli: - Da dobra vrančića!Druga veli: - Bolji je zelenko!Treća veli: - Konji pokradeni!Štono veli: - Dobra konja vrana!Onoj krojim deli morsku dibu.Štono veli: - Bolji je zelenko!Onoj dadoh tri dukata žuta.Štono veli: - Konji pokradeni!Onoj dadoh ranu na obrazu;ujedoh je kao gorski vuče:Et’; djevojko; sam te bog ubio;ne brini se s pokradenih konja;već se brini s ranom na obrazu!
Kradem ti se u večeri,Kradem ti se u večeri;u večeri pod pendžere;da ti bacim struk zumbula;da ti cvijet prozbori;koliko te silno ljubim;mrijem; dušo; za tobom.Ti ne haješ za bolove;za bolove srca moga.Cvijet vehne; mlad se suši;sevdah uzaman.Allah nek ti drugog dade;mrijem; dušo; za tobom.
Košutice; mila li si,Košutice mila li si;Što si rosna i ponosna?Đe si bila te si rosna?"Išla bratu po divojku; mila".Je li lipa ta divojka; mila?Je l’ daleko ta divojka?
